COD_Nc_EmergencyWaterBags_TypeEight_CardDescription||WERO识别码，满足临时水源需求。
COD_Nc_EmergencyWaterBags_TypeEight_CardName||应急水袋
COD_Nc_EmergencyWaterBags_TypeEight_DismantleActions[0].ActionName||饮用
COD_Nc_EmergencyWaterBags_TypeFive_CardDescription||WERO识别码，满足临时水源需求。
COD_Nc_EmergencyWaterBags_TypeFive_CardName||应急水袋
COD_Nc_EmergencyWaterBags_TypeFive_DismantleActions[0].ActionName||饮用
COD_Nc_EmergencyWaterBags_TypeFour_CardDescription||WERO识别码，满足临时水源需求。
COD_Nc_EmergencyWaterBags_TypeFour_CardName||应急水袋
COD_Nc_EmergencyWaterBags_TypeFour_DismantleActions[0].ActionName||饮用
COD_Nc_EmergencyWaterBags_TypeNine_CardDescription||WERO识别码，满足临时水源需求。
COD_Nc_EmergencyWaterBags_TypeNine_CardName||应急水袋
COD_Nc_EmergencyWaterBags_TypeNine_DismantleActions[0].ActionName||饮用
COD_Nc_EmergencyWaterBags_CardDescription||WERO识别码，满足临时水源需求。
COD_Nc_EmergencyWaterBags_CardName||应急水袋
COD_Nc_EmergencyWaterBags_DismantleActions[0].ActionName||饮用
COD_Nc_EmergencyWaterBags_TypeSeven_CardDescription||WERO识别码，满足临时水源需求。
COD_Nc_EmergencyWaterBags_TypeSeven_CardName||应急水袋
COD_Nc_EmergencyWaterBags_TypeSeven_DismantleActions[0].ActionName||饮用
COD_Nc_EmergencyWaterBags_TypeSix_CardDescription||WERO识别码，满足临时水源需求。
COD_Nc_EmergencyWaterBags_TypeSix_CardName||应急水袋
COD_Nc_EmergencyWaterBags_TypeSix_DismantleActions[0].ActionName||饮用
COD_Nc_EmergencyWaterBags_TypeTen_CardDescription||WERO识别码，满足临时水源需求。
COD_Nc_EmergencyWaterBags_TypeTen_CardName||应急水袋
COD_Nc_EmergencyWaterBags_TypeTen_DismantleActions[0].ActionName||饮用
COD_Nc_EmergencyWaterBags_TypeThree_CardDescription||WERO识别码，满足临时水源需求。
COD_Nc_EmergencyWaterBags_TypeThree_CardName||应急水袋
COD_Nc_EmergencyWaterBags_TypeThree_DismantleActions[0].ActionName||饮用
COD_Nc_EmergencyWaterBags_TypeTwo_CardDescription||WERO识别码，满足临时水源需求。
COD_Nc_EmergencyWaterBags_TypeTwo_CardName||应急水袋
COD_Nc_EmergencyWaterBags_TypeTwo_DismantleActions[0].ActionName||饮用
COD_Nc_ScavengingSuppiles_Chemicals_ChemicalProducts_TypeEight_CardDescription||一些化学制品，在某些条件下也许会有特殊的变化。
COD_Nc_ScavengingSuppiles_Chemicals_ChemicalProducts_TypeEight_CardName||化学制品
COD_Nc_ScavengingSuppiles_Chemicals_ChemicalProducts_TypeFive_CardDescription||一些化学制品，在某些条件下也许会有特殊的变化。
COD_Nc_ScavengingSuppiles_Chemicals_ChemicalProducts_TypeFive_CardName||化学制品
COD_Nc_ScavengingSuppiles_Chemicals_ChemicalProducts_TypeFour_CardDescription||一些化学制品，在某些条件下也许会有特殊的变化。
COD_Nc_ScavengingSuppiles_Chemicals_ChemicalProducts_TypeFour_CardName||化学制品
COD_Nc_ScavengingSuppiles_Chemicals_ChemicalProducts_TypeNine_CardDescription||一些化学制品，在某些条件下也许会有特殊的变化。
COD_Nc_ScavengingSuppiles_Chemicals_ChemicalProducts_TypeNine_CardName||化学制品
COD_Nc_ScavengingSuppiles_Chemicals_ChemicalProducts_TypeOne_CardDescription||一些化学制品，在某些条件下也许会有特殊的变化。
COD_Nc_ScavengingSuppiles_Chemicals_ChemicalProducts_TypeOne_CardName||化学制品
COD_Nc_ScavengingSuppiles_Chemicals_ChemicalProducts_TypeSeven_CardDescription||一些化学制品，在某些条件下也许会有特殊的变化。
COD_Nc_ScavengingSuppiles_Chemicals_ChemicalProducts_TypeSeven_CardName||化学制品
COD_Nc_ScavengingSuppiles_Chemicals_ChemicalProducts_TypeSix_CardDescription||一些化学制品，在某些条件下也许会有特殊的变化。
COD_Nc_ScavengingSuppiles_Chemicals_ChemicalProducts_TypeSix_CardName||化学制品
COD_Nc_ScavengingSuppiles_Chemicals_ChemicalProducts_TypeTen_CardDescription||一些化学制品，在某些条件下也许会有特殊的变化。
COD_Nc_ScavengingSuppiles_Chemicals_ChemicalProducts_TypeTen_CardName||化学制品
COD_Nc_ScavengingSuppiles_Chemicals_ChemicalProducts_TypeThree_CardDescription||一些化学制品，在某些条件下也许会有特殊的变化。
COD_Nc_ScavengingSuppiles_Chemicals_ChemicalProducts_TypeThree_CardName||化学制品
COD_Nc_ScavengingSuppiles_Chemicals_ChemicalProducts_TypeTwo_CardDescription||一些化学制品，在某些条件下也许会有特殊的变化。
COD_Nc_ScavengingSuppiles_Chemicals_ChemicalProducts_TypeTwo_CardName||化学制品
COD_Nc_ScavengingSupplies_Food_BaggedFood_TypeEight_CardDescription||满满一大袋食品。
COD_Nc_ScavengingSupplies_Food_BaggedFood_TypeEight_CardName||袋装食品
COD_Nc_ScavengingSupplies_Food_BaggedFood_TypeEight_DismantleActions[0].ActionName||食用
COD_Nc_ScavengingSupplies_Food_BaggedFood_TypeFive_CardDescription||满满一大袋食品。
COD_Nc_ScavengingSupplies_Food_BaggedFood_TypeFive_CardName||袋装食品
COD_Nc_ScavengingSupplies_Food_BaggedFood_TypeFive_DismantleActions[0].ActionName||食用
COD_Nc_ScavengingSupplies_Food_BaggedFood_TypeFour_CardDescription||满满一大袋食品。
COD_Nc_ScavengingSupplies_Food_BaggedFood_TypeFour_CardName||袋装食品
COD_Nc_ScavengingSupplies_Food_BaggedFood_TypeFour_DismantleActions[0].ActionName||食用
COD_Nc_ScavengingSupplies_Food_BaggedFood_TypeNine_CardDescription||满满一大袋食品。
COD_Nc_ScavengingSupplies_Food_BaggedFood_TypeNine_CardName||袋装食品
COD_Nc_ScavengingSupplies_Food_BaggedFood_TypeNine_DismantleActions[0].ActionName||食用
COD_Nc_ScavengingSupplies_Food_BaggedFood_TypeOne_CardDescription||满满一大袋坚果。
COD_Nc_ScavengingSupplies_Food_BaggedFood_TypeOne_CardName||格林曲奇
COD_Nc_ScavengingSupplies_Food_BaggedFood_TypeOne_DismantleActions[0].ActionName||食用
COD_Nc_ScavengingSupplies_Food_BaggedFood_TypeSeven_CardDescription||满满一大袋食品。
COD_Nc_ScavengingSupplies_Food_BaggedFood_TypeSeven_CardName||袋装食品
COD_Nc_ScavengingSupplies_Food_BaggedFood_TypeSeven_DismantleActions[0].ActionName||食用
COD_Nc_ScavengingSupplies_Food_BaggedFood_TypeSix_CardDescription||满满一大袋食品。
COD_Nc_ScavengingSupplies_Food_BaggedFood_TypeSix_CardName||袋装食品
COD_Nc_ScavengingSupplies_Food_BaggedFood_TypeSix_DismantleActions[0].ActionName||食用
COD_Nc_ScavengingSupplies_Food_BaggedFood_TypeTen_CardDescription||满满一大袋食品。
COD_Nc_ScavengingSupplies_Food_BaggedFood_TypeTen_CardName||袋装食品
COD_Nc_ScavengingSupplies_Food_BaggedFood_TypeTen_DismantleActions[0].ActionName||食用
COD_Nc_ScavengingSupplies_Food_BaggedFood_TypeThree_CardDescription||满满一大袋食品。
COD_Nc_ScavengingSupplies_Food_BaggedFood_TypeThree_CardName||袋装食品
COD_Nc_ScavengingSupplies_Food_BaggedFood_TypeThree_DismantleActions[0].ActionName||食用
COD_Nc_ScavengingSupplies_Food_BaggedFood_TypeTwo_CardDescription||满满一大袋食品。
COD_Nc_ScavengingSupplies_Food_BaggedFood_TypeTwo_CardName||袋装食品
COD_Nc_ScavengingSupplies_Food_BaggedFood_TypeTwo_DismantleActions[0].ActionName||食用
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeEight_CardDescription||自制蛋罐头
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeEight_CardName||罐装蛋
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeEight_DismantleActions[0].ActionName||Eat
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeEighteen_CardDescription||一罐金枪鱼罐头
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeEighteen_CardName||金枪鱼罐头
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeEighteen_DismantleActions[0].ActionLog.LogText||我吃了牛肉罐头
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeEighteen_DismantleActions[0].ActionName||Eat
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeEleven_CardDescription||一罐午餐肉罐头
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeEleven_CardName||午餐肉罐头
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeEleven_DismantleActions[0].ActionLog.LogText||我吃了罐头
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeEleven_DismantleActions[0].ActionName||Eat
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeFive_CardDescription||一份芒果罐头，打开时甜蜜的气息围绕在鼻尖。
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeFive_CardName||泰园芒果
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeFive_DismantleActions[0].ActionName||Eat
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeFivteen_CardDescription||一罐陈旧的狗粮罐头，但是还能吃
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeFivteen_CardName||陈旧的狗粮罐头
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeFivteen_DismantleActions[0].ActionLog.LogText||我吃了陈旧的狗粮罐头
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeFivteen_DismantleActions[0].ActionName||Eat
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeFour_CardDescription||一份瓶装香肠罐头，韧性口感，在汤汁中夹杂着许多肉丁。
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeFour_CardName||德式肉肠
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeFour_DismantleActions[0].ActionName||Eat
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeFourteen_CardDescription||里面有椰肉和椰汁
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeFourteen_CardName||椰子罐头
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeFourteen_DismantleActions[0].ActionLog.LogText||我喝了红酒
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeFourteen_DismantleActions[0].ActionName||饮用
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeNine_CardDescription||自制辣椒罐头
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeNine_CardName||罐装辣椒
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeNine_DismantleActions[0].ActionName||Eat
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeOne_CardDescription||开罐为其弥漫的香气所吸引，软嫩的牛肉浸泡在深色的汤汁中。
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeOne_CardName||梅林牛肉
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeOne_DismantleActions[0].ActionLog.LogText||我吃了牛肉罐头
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeOne_DismantleActions[0].ActionName||Eat
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeSeven_CardDescription||来自极地海洋的味道，每个虾仁饱满而味足。
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeSeven_CardName||冰原虾品
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeSeven_DismantleActions[0].ActionName||Eat
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeSeventeen_CardDescription||一罐豆子罐头
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeSeventeen_CardName||豆子罐头
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeSeventeen_DismantleActions[0].ActionLog.LogText||我吃了牛肉罐头
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeSeventeen_DismantleActions[0].ActionName||Eat
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeSix_CardDescription||在一众罐头中最为独特的那一类，饱满的蘑菇伴随着浓郁的汤汁。
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeSix_CardName||莱斯蘑菇
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeSix_DismantleActions[0].ActionLog.LogText||我喝了红酒
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeSix_DismantleActions[0].ActionName||吃
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeSixteen_CardDescription||一罐猪肉罐头
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeSixteen_CardName||猪肉罐头
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeSixteen_DismantleActions[0].ActionLog.LogText||我吃了牛肉罐头
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeSixteen_DismantleActions[0].ActionName||Eat
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeTen_CardDescription||自制香蕉罐头
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeTen_CardName||罐装香蕉片
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeTen_DismantleActions[0].ActionName||Eat
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeThirteen_CardDescription||一罐大马哈鱼罐头
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeThirteen_CardName||大马哈鱼罐头
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeThirteen_DismantleActions[0].ActionLog.LogText||我吃了罐头
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeThirteen_DismantleActions[0].ActionName||Eat
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeThree_CardDescription||入口时传来舌尖的清新，酸涩中带着薄荷的感觉。
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeThree_CardName||世家草本
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeThree_DismantleActions[0].ActionName||Eat
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeTwelve_CardDescription||一罐咖喱罐头
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeTwelve_CardName||咖喱罐头
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeTwelve_DismantleActions[0].ActionLog.LogText||我吃了罐头
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeTwelve_DismantleActions[0].ActionName||Eat
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeTwenty_CardDescription||一罐香蕉罐头
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeTwenty_CardName||香蕉罐头
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeTwenty_DismantleActions[0].ActionLog.LogText||我吃了罐头
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeTwenty_DismantleActions[0].ActionName||Eat
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeTwentyFive_CardDescription||常见的罐头系列，上面附有海王的标识。
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeTwentyFive_CardName||沙丁鱼罐头
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeTwentyFive_DismantleActions[0].ActionLog.LogText||我吃了牛肉罐头
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeTwentyFive_DismantleActions[0].ActionName||Eat
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeTwentyFour_CardDescription||常见的罐头系列，上面附有海王的标识。
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeTwentyFour_CardName||金枪鱼罐头
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeTwentyFour_DismantleActions[0].ActionLog.LogText||我吃了牛肉罐头
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeTwentyFour_DismantleActions[0].ActionName||Eat
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeTwentyOne_CardDescription||常见的罐头系列，上面附有海王的标识。
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeTwentyOne_CardName||鱿鱼罐头
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeTwentyOne_DismantleActions[0].ActionLog.LogText||我吃了牛肉罐头
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeTwentyOne_DismantleActions[0].ActionName||Eat
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeTwentyThree_CardDescription||常见的罐头系列，上面附有海王的标识。
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeTwentyThree_CardName||酥鱼罐头
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeTwentyThree_DismantleActions[0].ActionLog.LogText||我吃了牛肉罐头
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeTwentyThree_DismantleActions[0].ActionName||Eat
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeTwentyTwo_CardDescription||常见的罐头系列，上面附有海王的标识。
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeTwentyTwo_CardName||鲨鱼罐头
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeTwentyTwo_DismantleActions[0].ActionLog.LogText||我吃了牛肉罐头
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeTwentyTwo_DismantleActions[0].ActionName||Eat
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeTwo_CardDescription||梅林牛肉，风味极佳。看保质期已有一段时间了。
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeTwo_CardName||梅林牛肉
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeTwo_DismantleActions[0].ActionLog.LogText||我吃了陈旧的牛肉罐头
COD_Nc_ScavengingSupplies_Food_CannedGood_TypeTwo_DismantleActions[0].ActionName||Eat
COD_Nc_ScavengingSupplies_Food_Suger_TypeEight_CardDescription||甜蜜总能让人想起美好的回忆。
COD_Nc_ScavengingSupplies_Food_Suger_TypeEight_CardName||糖果
COD_Nc_ScavengingSupplies_Food_Suger_TypeEight_DismantleActions[0].ActionName||食用
COD_Nc_ScavengingSupplies_Food_Suger_TypeFive_CardDescription||甜蜜总能让人想起美好的回忆。
COD_Nc_ScavengingSupplies_Food_Suger_TypeFive_CardName||糖果
COD_Nc_ScavengingSupplies_Food_Suger_TypeFive_DismantleActions[0].ActionName||食用
COD_Nc_ScavengingSupplies_Food_Suger_TypeFour_CardDescription||雅心巧克力块，入口微苦，随后甘甜。
COD_Nc_ScavengingSupplies_Food_Suger_TypeFour_CardName||糖果
COD_Nc_ScavengingSupplies_Food_Suger_TypeFour_DismantleActions[0].ActionName||食用
COD_Nc_ScavengingSupplies_Food_Suger_TypeNine_CardDescription||甜蜜总能让人想起美好的回忆。
COD_Nc_ScavengingSupplies_Food_Suger_TypeNine_CardName||金蒂
COD_Nc_ScavengingSupplies_Food_Suger_TypeNine_DismantleActions[0].ActionName||食用
COD_Nc_ScavengingSupplies_Suger_CannedGood_TypeOne_CardDescription||巧克力球，甜蜜总能让人想起美好的回忆。
COD_Nc_ScavengingSupplies_Suger_CannedGood_TypeOne_CardName||糖果
COD_Nc_ScavengingSupplies_Suger_CannedGood_TypeOne_DismantleActions[0].ActionName||食用
COD_Nc_ScavengingSupplies_Food_Suger_TypeSeven_CardDescription||甜蜜往往伴随着美好的回忆。
COD_Nc_ScavengingSupplies_Food_Suger_TypeSeven_CardName||童年
COD_Nc_ScavengingSupplies_Food_Suger_TypeSeven_DismantleActions[0].ActionName||食用
COD_Nc_ScavengingSupplies_Food_Suger_TypeSix_CardDescription||甜蜜往往伴随着美好的回忆。
COD_Nc_ScavengingSupplies_Food_Suger_TypeSix_CardName||童心
COD_Nc_ScavengingSupplies_Food_Suger_TypeSix_DismantleActions[0].ActionName||食用
COD_Nc_ScavengingSupplies_Food_Suger_TypeTen_CardDescription||甜蜜总能让人想起美好的回忆。
COD_Nc_ScavengingSupplies_Food_Suger_TypeTen_CardName||糖果
COD_Nc_ScavengingSupplies_Food_Suger_TypeTen_DismantleActions[0].ActionName||食用
COD_Nc_ScavengingSupplies_Food_Suger_TypeThree_CardDescription||清爽冰橙，甜蜜总能让人想起美好的回忆。
COD_Nc_ScavengingSupplies_Food_Suger_TypeThree_CardName||糖果
COD_Nc_ScavengingSupplies_Food_Suger_TypeThree_DismantleActions[0].ActionName||食用
COD_Nc_ScavengingSupplies_Food_Suger_TypeTwo_CardDescription||甜蜜总能让人想起美好的回忆。
COD_Nc_ScavengingSupplies_Food_Suger_TypeTwo_CardName||金蒂
COD_Nc_ScavengingSupplies_Food_Suger_TypeTwo_DismantleActions[0].ActionName||食用
COD_Nc_ZombieDeathDrop_TatteredClothes_TypeOne_CardDescription||破烂如同碎絮，一个人类的信物。
COD_Nc_ZombieDeathDrop_TatteredClothes_TypeOne_CardName||破烂衣服
COD_Nc_ZombieDeathDrop_TatteredClothes_TypeOne_DismantleActions[0].ActionLog.LogText||I hunted a macaque.
COD_Nc_ZombieDeathDrop_TatteredClothes_TypeOne_DismantleActions[0].ActionName||撕开
COD_Nc_ZombieDeathDrop_TatteredClothes_TypeThree_CardDescription||破烂如同碎絮，一个人类的信物。
COD_Nc_ZombieDeathDrop_TatteredClothes_TypeThree_CardName||破烂衣服
COD_Nc_ZombieDeathDrop_TatteredClothes_TypeThree_DismantleActions[0].ActionLog.LogText||I hunted a macaque.
COD_Nc_ZombieDeathDrop_TatteredClothes_TypeThree_DismantleActions[0].ActionName||撕开
COD_Nc_ZombieDeathDrop_TatteredClothes_TypeTwo_CardDescription||破烂如同碎絮，一个人类的信物。
COD_Nc_ZombieDeathDrop_TatteredClothes_TypeTwo_CardName||破烂衣服
COD_Nc_ZombieDeathDrop_TatteredClothes_TypeTwo_DismantleActions[0].ActionLog.LogText||I hunted a macaque.
COD_Nc_ZombieDeathDrop_TatteredClothes_TypeTwo_DismantleActions[0].ActionName||撕开
T-uM6qJPSAXelQ9tZGrAyBogBQLhg=||一把钥匙，需要宝箱
T-GH5ubYu09Wid/lcYOChQs6AH66w=||钥匙
COD_cod_JarCoc_CardDescription||一包曲奇
COD_cod_JarCoC_CardName||一包曲奇
COD_GoatStew_DismantleActions[0].ActionName||Eat
T-Frp7ypG+1guBXsnChtjyuPF2Xxs=||一大袋物品，打开看看是什么
T-t0hXPXCYX9hNTnj/ajX0vO8EGiA=||大袋子
T-15ft55z/18hW7R2weCTYopJr5C4=||打开袋子
T-U2NIxyvNXgL7yv94b0MfRkKhHdA=||什么？82年的？
T-eleEtWsGNQZfQAlXnVSZyTpP13E=||一瓶红酒
T-1SbgnKBZL8vojI9loUWhbYiDg+g=||我喝了红酒
T-dZh6limxWBhNJc+0VQstnCG2Q5I=||饮用
T-XHeIGsb+HeqI7mR37uvNT1t+Mvw=||一箱玻璃罐
T-eXcCsPFbnhTqYI1aVDTJYHlLZPQ=||取出玻璃罐
T-aKSH9960K3HiGweGtRW7NW39Ugc=||一罐油脂块
T-TLpbhrmaYDBeoT9KvC1xENydJsc=||脂肪块罐头
T-t/m3UTaoiNdzJTcQ8yFVnrz9xPE=||取出脂肪
T-aZbV4BQ/kx+LyTcrChpb034nUMY=||一袋装好的大米
T-Nmo/6OwHXQgEREFnWiGSf3XhVI4=||一袋大米
T-zSYmc18k6aIjUsgU+oWoap9aajA=||取出大米
COD_Antibiotics_CardDescription||Should help me fight infections.
COD_Antibiotics_CardName||Antibiotics
COD_Antibiotics_DismantleActions[0].ActionName||Take a pill
T-jRKNsoBp6thmjfzcQTzZEEq9YvI=||鱼罐头制作机使用手册
T-zDQdc+hZsNrTeRX6mfRLGOkKBtI=||吃完就又勇了
T-W/jx/OnCytpRxHqKJW2GdEycOa4=||勇气药品
COD_Painkillers_DismantleActions[0].ActionName||Take
T-V8cuGx8LimY/inHM150nf/9KrIk=||吃完血压就上来了
T-rtXCxENsw/0P6z8/JOU5B9N2bPE=||升压药品
T-tJZNq9GVfvoQJDfvdrAM5Cl3uEM=||一罐午餐肉罐头
T-/HsvBfWDh40Aqmi1gadt/405Jjo=||午餐肉罐头
T-t1Vxp0RM2ExmPcLQEjTOqH9nNX8=||我吃了罐头
COD_IslandChicken_DismantleActions[0].ActionName||Eat
T-c5BQmchUNRsSe2UkxbaortVj8bk=||想喝百事？那就对不起了
T-ZeVCWlxnAjFhOYoz1DoUUOgRYrY=||可口可乐
T-mYLFztGa7MR3eYQxvsuzRaYu/cA=||喝
T-f7bqOECoOA/4rPzt4xwaxVDPdTI=||一罐咖喱罐头
T-4THXTYC6xP/9Ctm13fS5fWZxC+8=||咖喱罐头
T-HMVVyo6XnH+3U8hIbEa0JK+UGGs=||里面有各式各样的工具
T-5IM3UX0cGDF5wNt8NMTWd7jkqno=||多功能工具箱
COD_Jerrycan_CardDescription||I can fill it with water.
T-jBX2ATVrJIJdi+nphp/eYnv4180=||大油桶
COD_Jerrycan_DismantleActions[0].ActionName||Collect Rain
COD_BeltBag_CardDescription||Comfortable and practical.
T-Rkzn8r2m1ITSNh+LDWP+RT44h58=||大腰包
T-g9FiDC09TCxT/Q9Zoy8eVVCVbmg=||一罐大马哈鱼罐头
T-AihaMZaf9KcV+SKZxu387Uc2suU=||大马哈鱼罐头
T-D7e+WcpXm6W20SXhfm4fqq4E+U0=||一个小型熔炉
T-ZI8tNl4KCApz/OyiI7l0I5SimGQ=||小型熔炉
T-fNxuDqzTwS70b7wUf9na8l4oAg4=||宝箱，需要钥匙
T-JWeDt9TqDsbzB52yv4h31mpeWME=||开启
T-42h2U/G+s7XNEMP6rJqibkr+mRA=||宝箱
T-ECAeCzzOc5w8iWsgfVg+HI3KOIA=||有了工作证才能找到工作
T-o186WTzAKLFukC5iV7G3xctckzY=||工作证（救世军）
T-UVuj+uZkYZilulvRc+QHMknRcko=||一大堆干草
T-f5kjDCqcVUTIJYUyM9guKW5e47Y=||干草堆
T-Hp2U610rteMVq2WxoyfJoFOseFY=||取出纤维
T-xqGqC59O1zfslf2cqYv4zRnQwP0=||“嗡嗡”。一架无人机，装备可以提升你的所有技能，提供20护甲值，但是会降低潜行，因为跟它说小点声它一点也不听
T-TIKUG84IspITSXUh+VOLKS+7PTw=||无人机伙伴
T-VkLwQT/i/V7Ho5CZHnMDfSz51qs=||你~没有朋友吗 ？
T-ZlQECiPO6nT3Aq848a/tDxY8Hgc=||你能不能小点声？能不能？
COD_BackpackSurvivalist_CardDescription||I can store things inside. <b>CAN BE EQUIPPED ON EQUIPMENT SLOTS</b>
T-/6j96M/AvhxgYNDZZ+01BMjLBHo=||末日背包
T-3qHNDTApzJNPo3yUzX5yvf6Xd5g=||里面有椰肉和椰汁
T-YI90FTydxrhhDptRSP1dosZNHuo=||椰子罐头
T-bXAXWy8H5itdyqGvN3g07SwyghU=||一罐牛肉罐头
T-LrE4W/NSLozcNhswW3Kh1EKFCfQ=||牛肉罐头
T-1nn2K3hF4coFSXwitm7X5rW6OQw=||我吃了牛肉罐头
T-psAObiKdy72kS6dq1rx90HhfQrU=||一罐陈旧的狗粮罐头，但是还能吃
T-lZ9EYlyBUSfYSWlsR/dgiDPQuhM=||陈旧的狗粮罐头
T-xwUn3/CI2r1tMnxvCh25jIpo9bE=||我吃了陈旧的狗粮罐头
T-hHC++Q4etzJ5CBf8b/U6YRiIiBY=||一罐猪肉罐头
T-pboMWYvxV7N2EzCJTAtPGQih5dA=||猪肉罐头
T-CSFrP0xP6TiYGWHEQXP2wrgfr0M=||如果我找到秘方的话，我就能制作罐装食物了
T-xabMkEjLMfYwH/bXv3Gog3gnjZQ=||空玻璃罐
T-8IokhQHT5USfPkMfBx5CnBvd+cE=||接雨水
T-Ip763j6KLpIAef6K71kk9n+q21g=||里面没有一滴液体，但仍是不错的容器。
T-2EEZzzogwk5d+BQAXQWsIzL3AXc=||空锡罐
T-HLNHWBM4cQeerMc0kHWSW+qgIoo=||喝乐虎，激发正能量！不是...
T-U9zsejctCMRsTTxd+G9W3Mf2iJg=||一瓶红牛
T-bQa457XVXfElwPfQ8SfPVcUQhBo=||砌啥好呢
COD_MudBrick_CardInteractions[0].ActionName||Break
T-xiYP52oOADLcVYlMHexZEnFharI=||红砖
T-t/qPT2YeA5Mrg3hOT2xDX+EcfRc=||罐装素食秘方
